6a,7,43,44a
1.65,0,0,0
1.81,3.5,0,0
2.1075,3.5,0,0
0.8575,3.5,0,0
1.6675,3.5,0,0
2.0125,2.5,0,0
1.9825,2.5,0,0
1.975,2.5,0,0
1.89,2.5,0,0
1.125,2,0,0
1.94,2,0,0
1.795,2,0,0
1.8425,2,0,0
2.41,0.75,0,0
2.33,0.75,0,0
2.445,0.75,0,0
1.9725,0.75,0,0
2.5425,0,0,0
2.5725,0,0,0
2.635,0,0,0
2.54,0,0,0
2.4275,0.25,0,0
1.9475,0.25,0,0
1.4625,0.25,0,0
1.28,0.25,0,0
2.385,0,0,0
1.955,0,0,0
1.975,0,0,0
1.965,0,0,0
1.7,0,0,0
1.445,0,0,0
0.2675,0,0,0
0.29,0,0,0
0.28,0,0,0
0.1675,0,0,0
1.3175,0,0,0
0.4125,0,0,0
0.74,0,0,0
1.165,0,0,0
0.9725,0,0,0
1.3775,0,0,0
1.295,0.25,0,0
1.54,0.25,0,0
1.57,0.25,0,0
1.6375,0.25,0,0
1.62,0,0,0
0.6025,0,0,0
1.335,0,0,0
1.645,0,0,0
1.65,0,0,0
1.68,0,0,0
1.7,0,0,0
1.73,0,0,0
1.1475,4.25,0,0
0.8825,4.25,0,0
1.5825,4.25,0,0
1.68,4.25,0,0
1.985,3.75,0,0
1.875,3.75,0,0
1.7475,3.75,0,0
1.7575,3.75,0,0
0.7525,2,0,0
1.2525,2,0,0
1.7,2,0,0
1.6925,2,0,0
1.6925,1.75,0,0
1.6825,1.75,0,0
1.725,1.75,0,0
1.345,1.75,0,0
0.7475,0.25,0,0
1.3875,0.25,0,0
1.495,0.25,0,0
1.4875,0.25,0,0
1.97,0,0,0
2.3025,0,0,0
1.6675,0,0,0
0.77,0,0,0
1.3825,0,0,0
1.49,0,0,0
1.55,0,0,0
0.3975,0,0,0
0.195,0,0,0
0.3,0,0,0
0.0575,0,0,0
1.4575,0,0,0
1.01,0.25,0,0
0.98,0.25,0,0
0.9725,0.25,0,0
0.7825,0.25,0,0
0.845,0,0,0
0.98,0,0,0
1.125,0,0,0
1.345,0,0,0
1.3925,0,0,0
1.7675,0,0,0
1.2125,0,0,0
1.9725,0,0,0
1.095,3.5,0,0
0.155,3.5,0,0
0.495,3.5,0,0
1.4075,3.5,0,0
1.4975,2.25,0,0
1.55,2.25,0,0
1.905,2.25,0,0
1.5725,2.25,0,0
1.2475,2,0,0
1.7275,2,0,0
1.7425,2,0,0
1.7775,2,0,0
2.12,0.75,0,0
1.9325,0.75,0,0
1.755,0.75,0,0
1.115,0.75,0,0
1.8275,0,0,0
1.9075,0,0,0
1.785,0,0,0
1.855,0,0,0
1.805,0.25,0,0
1.5,0.25,0,0
0.8775,0.25,0,0
1.1675,0.25,0,0
1.33,0,0,0
1.4325,0,0,0
1.445,0,0,0
1.4975,0,0,0
1.6275,0,0,0
1.36,0,0,0
0.385,0,0,0
0.15,0,0,0
0.705,0,0,0
1.1475,0,0,0
1.3325,0,0,0
1.34,0,0,0
1.505,0.25,0,0
1.9325,0.25,0,0
1.5825,0.25,0,0
1.235,0.25,0,0
0.8975,0,0,0
1.4925,0,0,0
1.5675,0,0,0
1.5575,0,0,0
1.61,0,0,0
1.625,0,0,0
1.65,0,0,0
0.735,0,0,0
1.37,0,0,0
1.5625,0,0,0
1.62,0,0,0
1.65,0,0,0
1.69,4.25,0,0
1.715,4.25,0,0
1.0875,4.25,0,0
1.105,4.25,0,0
1.625,3.75,0,0
1.65,3.75,0,0
1.68,3.75,0,0
2.1475,3.75,0,0
1.7225,2,0,0
1.5775,2,0,0
0.79,2,0,0
1.545,2,0,0
1.6925,1.75,0,0
1.6825,1.75,0,0
1.77,1.75,0,0
1.7725,1.75,0,0
1.965,0.25,0,0
1.005,0.25,0,0
1.3325,0.25,0,0
1.735,0.25,0,0
2.105,0,0,0
2.0825,0,0,0
2.1425,0,0,0
1.945,0,0,0
1.9975,0,0,0
1.1425,0,0,0
1.32,0,0,0
1.32,0,0,0
0.77,0,0,0
1.645,0,0,0
1.33,0,0,0
1.365,0,0,0
0.64,0.25,0,0
1.2325,0.25,0,0
1.3875,0.25,0,0
1.3125,0.25,0,0
1.395,0,0,0
1.39,0,0,0
1.4025,0,0,0
0.955,0,0,0
1.065,0,0,0
1.355,0,0,0
1.925,0,0,0
2.075,0,0,0
2.4375,3.25,0,0
1.5625,3.25,0,0
1.3625,3.25,0,0
1.015,3.25,0,0
1.55,2.5,0,0
1.5825,2.5,0,0
1.815,2.5,0,0
1.9175,2.5,0,0
1.775,2,0,0
1.805,2,0,0
0.9775,2,0,0
2.0225,2,0,0
1.8175,0.75,0,0
1.8625,0.75,0,0
1.8025,0.75,0,0
1.85,0.75,0,0
1.955,0,0,0
1.8675,0,0,0
1.47,0,0,0
1.7325,0,0,0
1.7475,0,0,0
1.775,0,0,0
1.7375,0,0,0
1.755,0,0,0
1.4625,0.25,0,0
1.2325,0.25,0,0
2.085,0.25,0,0
0.7,0.25,0,0
0.2225,0,0,0
1.1025,0,0,0
1.325,0,0,0
0.44,0,0,0
0.4575,0,0,0
0.21,0,0,0
1.2725,0,0,0
1.4275,0,0,0
1.1075,0,0,0
0.77,0,0,0
1.37,0,0,0
1.465,0,0,0
1.515,0.25,0,0
1.535,0.25,0,0
1.565,0.25,0,0
1.55,0.25,0,0
0.855,0,0,0
1.195,0,0,0
1.52,0,0,0
1.5275,0,0,0
1.57,0,0,0
1.585,0,0,0
1.595,0,0,0
1.25,0,0,0
0.845,4,0,0
1.4625,4,0,0
1.5325,4,0,0
1.8675,4,0,0
1.6925,3.75,0,0
1.58,3.75,0,0
1.5825,3.75,0,0
0.805,3.75,0,0
1.3,2.25,0,0
1.5325,2.25,0,0
1.5725,2.25,0,0
1.5875,2.25,1.75,0
1.8325,2,1.125,0
1.625,2,1.25,0
1.2025,2,1.375,0
1.095,2,1.875,0
1.6075,0.25,0.625,0
1.905,0.25,0,0
1.875,0.25,0,0
1.7925,0.25,0,0
1.6675,0,0.375,0
1.4875,0,1.625,0
0.5675,0,1.5,0
1.2725,0,2.375,0
1.3825,0.25,1.375,0
1.7925,0.25,1.375,0
0.615,0.25,0.625,0
0.56,0.25,0,0
0.7725,0.25,0,0
0.2325,0.25,0,0
0.61,0.25,0,0
0.8,0.25,0,0
0.96,0,0,0
1.0225,0,0,0
1.2075,0,0,0
1.445,0,0,0
1.7875,0.25,0,0
0.905,0.25,0,0
1.0425,0.25,0,0
1.2975,0.25,0,0
1.62,0,0,0
1.5975,0,0,0
1.9325,0,0,0
1.965,0,0,0
1.73,3.75,0,0
2.5075,3.75,0,0
1.5275,3.75,0,0
1.5,3.75,0,0
1.56,2.75,0,0
1.6025,2.75,0,0
1.5475,2.75,0,0
1.565,2.75,0,0
1.38,2.25,0,0
1.4325,2.25,0,0
2.155,2.25,0,0
2.0775,2.25,0,0
2.0825,1.75,0,0
1.7,1.75,0,0
2.365,1.75,0,0
2.3575,1.75,0,0
2.125,0,0,0
1.595,0,0,0
1.92,0,0,0
1.7425,0,0,0
1.7775,0,0,0
1.76,0,0,0
1.755,0,0,0
1.76,0,0,0
1.7525,0,0,0
1.38,0,0,0
1.29,0,0,0
1.8675,0,0,0
1.5075,0.25,0,0
1.34,0.25,0,0
1.3775,0.25,0,0
1.5725,0.25,0,0
1.74,0,0,0
0.5425,0,0,0
0.1,0,0,0
0.1,0,0,0
0.125,0,0,0
0.1175,0,0,0
0.11,0,0,0
0.9375,0,0,0
0.9125,0,0,0
1.2125,0,0,0
1.5875,0,0,0
1.6375,0,0,0
1.7125,0.25,0,0
1.7025,0.25,0,0
1.7275,0.25,0,0
1.7325,0.25,0,0
1.6925,0,0,0
1.1875,0,0,0
1.62,0,0,0
1.725,0,0,0
1.76,4.75,0,0
1.755,4.75,0,0
1.78,4.75,0,0
1.81,4.75,0,0
0.9575,4,0,0
1.485,4,0,0
1.8,4,0,0
1.8125,4,0,0
1.82,1.75,0,0
1.855,1.75,0,0
1.8825,1.75,0,0
1.1,1.75,0,0
1.4925,1.5,0,0
2.2825,1.5,0,0
1.9125,1.5,0,0
2.0325,1.5,0,0
1.88,0.25,0,0
1.9225,0.25,0,0
1.4225,0.25,0,0
1.2075,0.25,0,0
1.9575,0,0,0
2.025,0,0,0
1.535,0,0,0
1.56,0,0,0
1.9925,0.25,0,0
1.4425,0.25,0,0
1.06,0.25,0,0
0.2375,0.25,0,0
0.02,0.25,0,0
0.745,0.25,0,0
1.3025,0.25,0,0
1.1625,0.25,0,0
1.1775,0,0,0
1.17,0,0,0
1.1325,0,0,0
0.76,0,0,0
1.2275,0.25,0,0
1.66,0.25,0,0
2.5,0.25,0,0
1.6625,0.25,0,0
1.465,0.25,0,0
1.48,0.25,0,0
1.525,0.25,0,0
1.67,0.25,0,0
1.9025,3.25,0,0
1.4475,3.25,0,0
1.4875,3.25,0,0
1.5325,3.25,0,0
1.88,2,0,0
1.535,2,0,0
1.2075,2,0,0
1.74,2,0,0
1.7,1.75,0,0
1.85,1.75,0,0
2.14,1.75,0,0
1.755,1.75,0,0
1.7875,0.75,0,0
0.9825,0.75,0,0
1.655,0.75,0,0
2.03,0.75,0,0
1.9825,0,0,0
2.0975,0,0,0
1.795,0,0,0
1.76,0,0,0
1.0975,0,0,0
1.55,0,0,0
1.6875,0,0,0
1.69,0,0,0
2.1,0,0,0
1.6375,0,0,0
1.5175,0,0,0
1.4125,0,0,0
1.37,0.25,0,0
1.4675,0.25,0,0
1.4875,0.25,0,0
1.58,0.25,0,0
1.155,0,0,0
0.37,0,0,0
0.155,0,0,0
0.105,0,0,0
0.1075,0,0,0
0.11,0,0,0
0.115,0,0,0
0.17,0,0,0
0.41,0,0,0
0.5775,0,0,0
0.99,0,0,0
1.0175,0,0,0
1.065,0.25,0,0
1.095,0.25,0,0
1.135,0.25,0,0
1.1225,0.25,0,0
1.1325,0,0,0
1.12,0,0,0
1.16,0,0,0
1.1875,0,0,0
1.18,4,0,0
1.21,4,0,0
1.205,4,0,0
1.1675,4,0,0
1.4675,3.25,0,0
1.2925,3.25,0,0
1.185,3.25,0,0
1.19,3.25,0,0
1.195,1.75,0,0
1.1975,1.75,0,0
1.19,1.75,0,0
1.1875,1.75,0,0
1.1825,1.5,0,0
1.33,1.5,0,0
0.9675,1.5,0,0
1.0675,1.5,0,0
1.0625,0.25,0,0
1.14,0.25,0,0
1.09,0.25,0,0
0.215,0.25,0,0
0.4575,0.25,0,0
0.59,0.25,0,0
0.5325,0.25,0,0
0.165,0.25,0,0
0.925,0.25,0,0
1.405,0.25,0,0
0.8875,0.25,0,0
0.73,0.25,0,0
0.5975,0.25,0,0
0.565,0.25,0,0
0.37,0.25,0,0
0.3275,0.25,0,0
0.01,0.25,0,0
0.045,0.25,0,0
0,0.25,0,0
0.0075,0.25,0,0
0.02,0,0,0
0.0175,0,0,0
0.02,0,0,0
0.015,0,0,0
0.0225,0.25,0,0
0.0625,0.25,0,0
0.785,0.25,0,0
1.54,0.25,0,0
1.545,3.25,0,0
0.985,3.25,0,0
1.065,3.25,0,0
1.0575,3.25,0,0
1.1625,2.25,0,0
1.1775,2.25,0,0
1.215,2.25,0,0
1.1875,2.25,0,0
1.195,1.75,0,0
1.1675,1.75,0,0
1.3225,1.75,0,0
1.1825,1.75,0,0
1.4275,1,0,0
1.5475,1,0,0
1.48,1,0,0
1.4675,1,0,0
1.61,0,0,0
1.5875,0,0,0
1.665,0,0,0
0.8525,0,0,0
1.395,0,0,0
1.5825,0,0,0
1.655,0,0,0
1.6675,0,0,0
1.8775,0,0,0
1.84,0,0,0
1.315,0,0,0
1.11,0,0,0
0.865,0.25,0,0
0.2,0.25,0,0
0.195,0.25,0,0
0.2025,0.25,0,0
0.1925,0,0,0
0.24,0,0,0
0.135,0,0,0
0.13,0,0,0
0.1125,0,0,0
0.915,0,0,0
1.4,0,0,0
1.7275,0,0,0
1.585,0,0,0
1.435,0,0,0
1.34,0,0,0
0.775,0,0,0
1.4025,0,0,0
1.455,0,0,0
1.5175,0,0,0
1.5275,0,0,0
1.5375,0.25,0,0
1.515,0.25,0,0
0.8,0.25,0,0
1.3625,0.25,0,0
1.485,4,0,0
1.5275,4,0,0
1.56,4,0,0
1.565,4,0,0
1.93,3.25,0,0
0.9475,3.25,0,0
1.2125,3.25,0,0
1.5025,3.25,0,0
1.5175,2,0,0
1.5475,2,0,0
1.5375,2,0,0
1.5675,2,0,0
1.2425,1.5,0,0
1.0575,1.5,0,0
1.745,1.5,0,0
0.59,1.5,0,0
0.1425,0.25,0,0
0.4,0.25,0,0
0.3,0.25,0,0
0.1425,0.25,0,0
0.1275,0.25,0,0
0.185,0.25,0,0
0.305,0.25,0,0
1.1975,0.25,0,0
1.4175,0,0,0
1.4325,0,0,0
1.545,0,0,0
1.74,0,0,0
1.5975,0.25,0,0
1.535,0.25,0,0
0.9775,0.25,0,0
0.8575,0.25,0,0
0.865,0.25,0,0
1.25,0.25,0,0
1.3525,0.25,0,0
0.7,0.25,0,0
1.25,0,0,0
1.3775,0,0,0
1.365,0,0,0
1.255,0,0,0
0.82,0.25,0,0
0.76,0.25,0,0
0.34,0.25,0,0
1.045,0.25,0,0
1.355,3.5,0,0
1.265,3.5,0,0
1.6375,3.5,0,0
1.9625,3.5,0,0
1.5825,2.25,0,0
1.665,2.25,0,0
1.86,2.25,0,0
1.7675,2.25,0,0
1.2825,1.75,0,0
1.7275,1.75,0,0
1.715,1.75,0,0
1.7225,1.75,0,0
1.7875,0.75,0,0
1.915,0.75,0,0
2.1925,0.75,0,0
1.895,0.75,0,0
1.3425,0,0,0
1.625,0,0,0
1.9225,0,0,0
1.865,0,0,0
1.845,0,0,0
1.77,0,0,0
1.8025,0,0,0
1.7575,0,0,0
1.8,0,0,0
1.2775,0,0,0
1.78,0,0,0
0.8225,0,0,0
0.265,0.25,0,0
0.2475,0.25,0,0
0.265,0.25,0,0
0.285,0.25,0,0
1.3775,0,0,0
0.4825,0,0,0
1.2925,0,0,0
1.7375,0,0,0
0.1825,0,0,0
0.965,0,0,0
1.4625,0,0,0
0.7675,0,0,0
1.2225,0,0,0
1.52,0,0,0
1.53,0,0,0
1.585,0,0,0
1.6025,0,0,0
1.63,0,0,0
1.1425,0,0,0
1.04,0,0,0
1.585,0.25,0,0
1.6525,0.25,0,0
1.71,0.25,0,0
1.9775,0.25,0,0
1.74,4,0,0
1.71,4,0,0
0.76,4,0,0
1.555,4,0,0
1.7,3.5,0,0
1.715,3.5,0,0
1.7525,3.5,0,0
1.745,3.5,0,0
2.155,1.75,0,0
0.97,1.75,0,0
1.3925,1.75,0,0
1.685,1.75,0,0
1.725,2,0,0
1.7375,2,0,0
1.785,2,0,0
1.765,2,0,0
1.2,0.25,0,0
0.9275,0.25,0,0
1.365,0.25,0,0
1.18,0.25,0,0
0.325,0.25,0,0
0.02,0.25,0,0
0.0125,0.25,0,0
0.0125,0.25,0,0
0.0075,0,0,0
0.0075,0,0,0
0.0325,0,0,0
0.0375,0,0,0
0.0075,0.25,0,0
0.015,0.25,0,0
0.0175,0.25,0,0
0.0175,0.25,0,0
0.1175,0.25,0,0
0.13,0.25,0,0
0.035,0.25,0,0
0.0925,0.25,0,0
0.275,0,0,0
0.12,0,0,0
0.0275,0,0,0
0.0125,0,0,0
0.015,0,0,0
0.02,0,0,0
0.06,0,0,0
0.0125,0,0,0
0.0575,3.75,0,0
0.1925,3.75,0,0
0.025,3.75,0,0
0.1475,3.75,0,0
0.115,2.5,0,0
1.1275,2.5,0,0
1.1325,2.5,0,0
1.6125,2.5,0,0
1.7125,1.75,0,0
1.7125,1.75,0,0
1.7125,1.75,0,0
1.735,1.75,0,0
2.1825,0.75,0,0
1.79,0.75,0,0
1.335,0.75,0,0
1.65,0.75,0,0
2.015,0,0,0
2.0525,0,0,0
2.08,0,0,0
1.785,0,0,0
1.8675,0,0,0
1.9375,0,0,0
1.2125,0,0,0
1.54,0,0,0
1.765,0.25,0,0
1.8275,0.25,0,0
1.8475,0.25,0,0
1.85,0.25,0,0
1.5225,0,0,0
0.7625,0,0,0
1.3775,0,0,0
1.3825,0,0,0
1.235,0.25,0,0
1.555,0.25,0,0
1.665,0.25,0,0
1.6775,0.25,0,0
1.675,0.25,0,0
1.695,0.25,0,0
1.715,0.25,0,0
1.765,0.25,0,0
1.225,0,0,0
1.4475,0,0,0
1.78,0,0,0
1.875,0,0,0
1.835,0.25,0,0
1.875,0.25,0,0
1.8625,0.25,0,0
1.875,0.25,0,0
1.745,0,0,0
0.965,0,0,0
1.9675,0,0,0
2.03,0,0,0
1.82,4.75,0,0
1.81,4.75,0,0
1.8525,4.75,0,0
1.835,4.75,0,0
1.885,3.5,0,0
1.15,3.5,0,0
1.3775,3.5,0,0
1.7875,3.5,0,0
1.815,2,0,0
1.8275,2,0,0
1.8225,2,0,0
1.865,2,0,0
1.8525,1.5,0,0
1.7675,1.5,0,0
1.07,1.5,0,0
2.0425,1.5,0,0
1.6425,0.25,0,0
1.48,0.25,0,0
1.3075,0.25,0,0
1.3325,0.25,0,0
1.1325,0,0,0
0.06,0,0,0
0,0,0,0
0,0,0,0
0.005,0.25,0,0
0.0175,0.25,0,0
0.1275,0.25,0,0
0.12,0.25,0,0
0.315,0,0,0
0.175,0,0,0
0.1375,0,0,0
0.06,0,0,0
0.055,0,0,0
0.0525,0,0,0
0.04,0,0,0
0.01,0,0,0
0.0125,0.25,0,0
0.01,0.25,0,0
0.01,0.25,0,0
0.025,0.25,0,0
0.0125,0,0,0
0.0875,0,0,0
0.8375,0,0,0
1.02,0,0,0
1.5775,3.5,0,0
1.365,3.5,0,0
1.465,3.5,0,0
1.9125,3.5,0,0
1.6825,2.25,0,0
1.535,2.25,0,0
1.575,2.25,0,0
1.6,2.25,0,0
1.635,1.75,0,0
1.615,1.75,0,0
1.42,1.75,0,0
1.665,1.75,0,0
1.6625,0.75,0,0
1.6125,0.75,0,0
1.3725,0.75,0,0
1.515,0.75,0,0
1.66,0.25,0,0
1.685,0.25,0,0
1.2925,0.25,0,0
1.965,0.25,0,0
1.56,0,0,0
1.45,0,0,0
1.2125,0,0,0
1.425,0,0,0
1.47,0.25,0,0
1.615,0.25,0,0
1.3575,0.25,0,0
1.4125,0.25,0,0
1.72,0.25,0,0
0.73,0.25,0,0
1.2075,0.25,0,0
1.3075,0.25,0,0
0.935,0,0,0
0.1425,0,0,0
0.19,0,0,0
0.11,0,0,0
0.7,0.25,0,0
1.3525,0.25,0,0
1.43,0.25,0,0
1.195,0.25,0,0
1.1925,0.25,0,0
1.515,0.25,0,0
1.4925,0.25,0,0
1.47,0.25,0,0
1.4475,0.25,0,0
1.465,0.25,0,0
1.485,0.25,0,0
1.4875,0.25,0,0
1.0725,0,0,0
1.44,0,0,0
1.4175,0,0,0
1.3975,0,0,0
1.5025,4.75,0,0
1.525,4.75,0,0
1.5525,4.75,0,0
1.6825,4.75,0,0
1.52,3.5,0,0
1.4675,3.5,0,0
1.6,3.5,0,0
1.6375,3.5,0,0
1.6325,2,0,0
1.64,2,0,0
1.6375,2,0,0
1.64,2,0,0
1.305,1.5,0,0
1.4425,1.5,0,0
1.785,1.5,0,0
0.1225,1.5,0,0
0.0925,0.25,0,0
0.0675,0.25,0,0
0.425,0.25,0,0
0.02,0.25,0,0
0.135,0,0,0
0.66,0,0,0
1.1475,0,0,0
1.64,0,0,0
1.695,0.25,0,0
2.105,0.25,0,0
1.67,0.25,0,0
1.09,0.25,0,0
1.1175,0,0,0
0.835,0,0,0
0.995,0,0,0
1.065,0,0,0
1.1175,0.25,0,0
1.15,0.25,0,0
1.215,0.25,0,0
1.255,0.25,0,0
1.24,0,0,0
1.3,0,0,0
1.2075,0,0,0
1.3275,0,0,0
1.6025,0,0,0
1.4125,0,0,0
1.925,0,0,0
1.7675,0,0,0
1.7725,3.5,0,0
1.24,3.5,0,0
1.315,3.5,0,0
1.2225,3.5,0,0
1.2725,2.25,0,0
1.31,2.25,0,0
1.365,2.25,0,0
1.3575,2.25,0,0
1.34,1.75,0,0
1.35,1.75,0,0
1.38,1.75,0,0
1.7975,1.75,0,0
1.4075,1,0,0
1.4225,1,0,0
1.415,1,0,0
1.4375,1,0,0
1.555,0.25,0,0
1.55,0.25,0,0
1.525,0.25,0,0
1.45,0.25,0,0
1.435,0.25,0,0
1.4275,0.25,0,0
1.4775,0.25,0,0
1.485,0.25,0,0
1.44,0,0,0
1.7625,0,0,0
1.0975,0,0,0
0.2175,0,0,0
0.205,0.25,0,0
0.2575,0.25,0,0
0.305,0.25,0,0
0.185,0.25,0,0
0.1425,0.25,0,0
0.125,0.25,0,0
0.1025,0.25,0,0
0.1425,0.25,0,0
0.14,0.25,0,0
0.1125,0.25,0,0
0.49,0.25,0,0
0.0975,0.25,0,0
0.0575,0,0,0
0.055,0,0,0
0.17,0,0,0
0.9575,0,0,0
0.9925,0.25,0,0
0.785,0.25,0,0
1.025,0.25,0,0
1.0275,0.25,0,0
1.0525,0.25,0,0
1.0875,0.25,0,0
1.1225,0.25,0,0
1.09,0.25,0,0
1.0975,4.5,0,0
0.8525,4.5,0,0
1.1025,4.5,0,0
1.5225,4.5,0,0
1.1875,3.5,0,0
1.185,3.5,0,0
1.155,3.5,0,0
1.1925,3.5,0,0
1.165,2.25,0,0
1.1875,2.25,0,0
0.65,2.25,0,0
1.165,2.25,0,0
1.2225,1.75,0,0
1.2225,1.75,0.375,0
1.42,1.75,1,0
0.27,1.75,1,0
0.325,0.25,1.125,0
1.1625,0.25,0.75,0
0.715,0.25,0.75,0
0.5525,0.25,0.875,0
0.64,0.25,1.375,0
0.43,0.25,0,0
0.0475,0.25,0,0
0.015,0.25,0,0
0.0175,0.25,0,0
0.0075,0.25,0,0
0.02,0.25,0,0
0.2925,0.25,0,0
1.185,0.25,0,0
1.1575,0.25,0,0
1.205,0.25,0,0
1.1575,0.25,0,0
0.7025,0.25,0,0
0.8825,0.25,0,0
0.9525,0.25,0,0
1.0375,0.25,0,0
1.7075,0.25,0,0
1.3325,0.25,0,0
0.96,0.25,0,0
1.0375,0.25,0,0
0.825,0.25,0,0
0.6775,0.25,0,0
1.4925,0.25,0,0
1.995,0.25,0,0
1.92,4.5,0,0
1.5725,4.5,0,0
1.2775,4.5,0,0
1.89,4.5,0,0
1.39,3.5,0,0
1.1425,3.5,0,0
1.3475,3.5,0,0
1.3625,3.5,0,0
1.3675,3.25,0,0
1.355,3.25,0,0
1.2775,3.25,0,0
1.615,3.25,0,0
1.445,2,0,0
1.0775,2,0,0
1.4175,2,0,0
1.585,2,0,0
1.3975,0.25,0,0
1.5325,0.25,0,0
1.67,0.25,0,0
2.0825,0.25,0,0
1.6375,0,0,0
1.265,0,0,0
1.2675,0,0,0
1.4575,0,0,0
1.4925,0.25,0,0
1.505,0.25,0,0
1.585,0.25,0,0
0.295,0.25,0,0
0.21,0.25,0,0
0.25,0.25,0,0
0.22,0.25,0,0
0.2075,0.25,0,0
0.5825,0.25,0,0
0.1825,0.25,0,0
0.165,0.25,0,0
0.14,0.25,0,0
0.15,0,0,0
0.135,0,0,0
0.1475,0,0,0
0.13,0,0,0
0.2275,0.25,0,0
0.9675,0.25,0,0
1.0125,0.25,0,0
1.0375,0.25,0,0
0.7275,0.25,0,0
1.0375,0.25,0,0
1.0875,0.25,0,0
1.1225,0.25,0,0
1.315,0.25,0,0
1.3725,0.25,0,0
1.135,0.25,0,0
0.885,0.25,0,0
1.1025,4.25,0,0
1.1675,4.25,0,0
1.19,4.25,0,0
1.1775,4.25,0,0
1.17,2.5,0,0
1.185,2.5,0,0
1.065,2.5,0,0
1.1675,2.5,0,0
1.1875,2,0,0
1.17,2,0,0
1.1625,2,0,0
1.16,2,0,0
1.175,3.25,0,0
1.5825,3.25,0,0
1.1975,3.25,0,0
0.1375,3.25,0,0
0.1475,0.25,0,0
0.125,0.25,0,0
0.1175,0.25,0,0
0.1,0.25,0,0
0.1,0.5,0,0
0.2225,0.5,0,0
0.19,0.5,0,0
0.22,0.5,0,0
1.0475,0.25,0,0
1.68,0.25,0,0
1.66,0.25,0,0
0.685,0.25,0,0
1.365,0.25,0,0
1.035,0.25,0,0
1.1075,0.25,0,0
0.9025,0.25,0,0
1.1025,0.25,0,0
0.9,0.25,0,0
0.865,0.25,0,0
1.07,0.25,0,0
1.285,0,0,0
0.085,0,0,0
0.02,0,0,0
0.0125,0,0,0
0.015,0.25,0,0
0.03,0.25,0,0
0.3025,0.25,0,0
1.7225,0.25,0,0
1.72,5.25,0,0
1.5225,5.25,0,0
1.1225,5.25,0,0
1.09,5.25,0,0
1.1375,3.25,0,0
1.19,3.25,0,0
1.175,3.25,0,0
1.2875,3.25,0,0
1.2375,2.25,0,0
1.38,2.25,0,0
1.345,2.25,0,0
1.375,2.25,0,0
1.3975,1,0,0
1.465,1,0,0
1.4,1,0,0
1.3425,1,0,0
1.0675,0.25,0,0
1.075,0.25,0,0
0.5925,0.25,0,0
0.225,0.25,0,0
0.3,0,0,0
0.2425,0,0,0
0.255,0,0,0
0.275,0,0,0
0.265,0.25,0,0
1.0175,0.25,0,0
0.9275,0.25,0,0
1.0125,0.25,0,0
1.16,0.25,0,0
1.135,0.25,0,0
1.145,0.25,0,0
0.965,0.25,0,0
0.1775,0,0,0
0.1375,0,0,0
0.14,0,0,0
0.13,0,0,0
0.11,0.25,0,0
0.1425,0.25,0,0
0.14,0.25,0,0
0.555,0.25,0,0
0.16,0.25,0,0
0.1,0.25,0,0
0.055,0.25,0,0
0.0525,0.25,0,0
0.08,0.25,0,0
0.0925,0.25,0,0
0.8,0.25,0,0
0.9025,0.25,0,0
0.9275,0,0,0
0.945,0,0,0
0.97,0,0,0
1.0125,0,0,0
1.0225,4.75,0,0
1.05,4.75,0,0
1.0475,4.75,0,0
1.065,4.75,0,0
1.045,3.25,0,0
1.065,3.25,0,0
1.1875,3.25,0,0
1.4225,3.25,0,0
1.0825,2,0,0
1.09,2,0,0
1.11,2,0,0
1.0825,2,0,0
1.0925,4,0,0
1.16,4,0,0
1.2775,4,0,0
0.1675,4,0,0
0.1975,0.5,0,0
0.58,0.5,0,0
0.5275,0.5,0,0
0.2375,0.5,0,0
0.02,0.25,0,0
0.04,0.25,0,0
0.08,0.25,0,0
0.86,0.25,0,0
0.4475,0.25,0,0
0.02,0.25,0,0
0.0125,0.25,0,0
0.0175,0.25,0,0
0.0575,0.25,0,0
0.7275,0.25,0,0
0.59,0.25,0,0
0.2475,0.25,0,0
0.02,0.25,0,0
0.01,0.25,0,0
0.05,0.25,0,0
0.02,0.25,0,0
0.325,0.5,0,0
0.365,0.5,0,0
0.0275,0.5,0,0
0.055,0.5,0,0
0.04,0.25,0,0
0.02,0.25,0,0
0.0275,0.25,0,0
0.1475,0.25,0,0
1.24,8.5,0,0
0.9275,8.5,0,0
0.9525,8.5,0,0
1.0525,8.5,0,0
1.13,6.5,0,0
1.265,6.5,0,0
1.235,6.5,0,0
1.33,6.5,0,0
1.86,5.5,0,0
1.325,5.5,0,0
1.2875,5.5,0,0
1.2825,5.5,0,0
1.18,4.5,0,0
1.32,4.5,0,0
1.3725,4.5,0,0
1.4175,4.5,0,0
1.48,0.25,0,0
1.4175,0.25,0,0
1.33,0.25,0,0
1.1775,0.25,0,0
1.295,0.25,0,0
1.37,0.25,0,0
1.395,0.25,0,0
1.4375,0.25,0,0
1.22,0.25,0,0
0.2425,0.25,0,0
0.2875,0.25,0,0
0.2275,0.25,0,0
0.185,0,0,0
0.185,0,0,0
0.14,0,0,0
0.14,0,0,0
0.125,0.25,0,0
0.105,0.25,0,0
0.125,0.25,0,0
0.1325,0.25,0,0
0.45,0.25,0,0
0.235,0.25,0,0
0.12,0.25,0,0
0.1375,0.25,0,0
0.1275,0.25,0,0
0.1075,0.25,0,0
